,Comment Text,Likes,Replies,Translation,Offensive?
1564,🤣🤣,0,0,False,False
1565,A transformation worth 3cr. 🫡,0,0,False,False
1566,My favourite YouTuber you are love you boss,0,0,False,False
1567,well🥂,0,0,False,False
1568,Howw? Drop the routine 😭,0,0,False,False
1569,Garbage 🗑️,0,0,False,False
1570,bro change clothes??😂,0,0,False,False
1571,Manifesting to glow up like THIS😭,2,0,False,False
1572,"Bro,,, kivabe weight loss korlenn! Details video chai",1,0,True,False
1573,,0,0,False,False
1574,bujhlam na vai a dekhi prottekta comment er reply dey.Jinish ta moja pailam🔥👏,0,0,True,False
1575,Transformation: ভোটকা chda --> বোকা chda,0,0,True,False
1576,,0,0,False,False
1577,রাফসান too much অস্থির টাইপ। সুনেরাহ কিভাবে ওরে সহ্য করে? 😢,0,0,True,False
1578,😆😆😆😆,0,0,False,False
1579,😂😂😂😂😭👏👏,0,0,False,False
1580,Bro when you come to America just call me iam big fan iam leaving a New York 💝,1,0,False,False
1581,Sigma boy 🗿🗿🗿,0,0,False,False
1582,well thats what rich parents and money can do. nothing special bruh!,0,0,False,False
1583,Bro before 🤡🤡 bro after 🤡🤡,0,0,False,False
1584,Halai alhon o vape KHI oi bashe din batchbo na,0,0,False,False
1585,Are you Bangladeshi broh?😮,1,0,False,False
1586,🗣️Broo life change Broo won 💫⚡,0,0,False,False
1587,I think then i can change my self,2,0,False,False
1588,দারুণ,0,0,True,False
1589,আমি এতো চেষ্টা করতাছি মাত্র ৫ কেজি কমাতে পারছি না,0,0,True,False
1590,Bro what,0,0,False,False
1591,insane Bro,0,0,False,False
1592,Bro got aura😭🛐💗,0,0,False,False
1593,😮,0,0,False,False
1594,🙌🙌🙌,0,0,False,False
1595,ভাই কি ভাবে আমাকে একটু বলেন,0,0,True,False
1596,Nice transformation,0,0,False,False
1597,,0,0,False,False
1598,Viral 🙌🔥,1,0,False,False
1599,Eto W transformation bro damn!! (Follow pls?) 😭🙏🏻,0,0,False,True
1600,Oree glow up 💪🏻,0,0,False,False
1601,ভাই কেমনে সম্ভব 😔 আমাকেও বল 🫶🏻,2,0,True,False
1602,❤️❤️,0,0,False,False
1603,Rafsan vuya vuya vuya vuya vuya vuya,0,0,True,False
1604,🔥,0,0,False,False
1605,That helicopter scene was epic bro🔥,0,0,False,False
1606,Nice,0,0,False,False
1607,❤️🔥,0,0,False,False
1608,W transformation 🙌❤️,0,0,False,False
1609,Yo give me some tips to have such glow up like you plss😭,0,0,False,False
1610,Best glow up ever.....Rafsan vaiya😍❤️🔥😎😎,0,0,False,False
1611,Bro can you give me a follow pls🥹 btw you're looking sharp😩,0,0,False,False
1612,Bhaiya khub hawt lagge,0,0,True,False
1613,Bhaiya shei lagteseee🔥,0,0,True,False
1614,Alhamdulillah ❤️,0,0,False,False
1615,Bhaaiiii😮,0,0,False,False
1616,Love u💫💔💔💔💔😭,2,0,False,False
1617,I bet he's going to comment,0,0,False,False
1618,"how bengali peoples feel after using ""😭"" this (its big mid 25)",0,0,False,False
1619,Bruhh u r too gd😴,0,0,False,False
1620,W boiiii🔥,0,0,False,False
1621,Wow 6.1m views congratulations 👏🏻🎉🎀,0,0,False,False
1622,I look up to you man.🔥,0,0,False,False
1623,Gay,0,0,False,False
1624,Believe be strong,0,0,False,False
1625,Bro one of the best transformation i have ever seen in my life🔥❤️❤️,3,0,False,False
1626,Bro got the glow up that I need 😭,0,0,False,False
1627,🤣bc,0,0,False,False
1628,NAHHHH BHAIYA LISTENS TO HURRY UP TOMORROW,2,0,False,False
1629,"Well done mate,",0,0,False,False
1630,🔥🔥,0,0,False,False
1631,✌️✌️,0,0,False,False
1632,Bring back chinstrap rafsan,0,0,False,False
1633,Bring back chinstrap rafsan (2),0,0,False,False
1634,"Bruhh, what a comeback 🫶❤️‍🩹",0,0,False,False
1635,Bhai kivabe apnr ojon komce,0,0,True,False
1636,Broo tips??? 😭😭,0,0,False,False
1637,bro whats the sauce?!,0,0,False,False
1638,Oil up now 💋,0,0,False,False
1639,🔥,0,0,False,False
1640,Awesome ❤️,0,0,False,False
1641,Nice brother🫡,0,0,False,False
1642,Bro is owner of this trend 😭🔥,0,0,False,False
1643,❤️🔥,0,0,False,False
1644,Best glow up I've ever seen 😭😌,0,0,False,False
1645,Original daam bro😭❤️🔥,0,0,False,False
1646,Eating rice 5 time a day💀,0,0,False,False
1647,Coto va 🔥,0,0,False,False
1648,but you are always cute 🤭☺️,0,0,False,False
1649,First er pic gula deikha to ami crush khaiya geci 🥰,0,0,False,False
1650,Chapri🙂🤌😂🤣,0,0,False,False
1651,"Badly need such transformation in life🙂its also hard to realize that am getting uglier day by day, putting weight and...  more",0,0,False,False
1652,Top G !!,0,0,False,False
1653,Bro won the trend fr 💀.,0,0,False,False
1654,Good one,0,0,False,False
1655,রাফসান গট মি ওয়েট,0,0,True,False
1656,👏,0,0,False,False
1657,Bro look good 🗿,0,0,False,False
1658,❤️🔥,0,0,False,False
1659,The glow up 🙌🔥,0,0,False,False
1660,😍,0,0,False,False
1661,Pure cinema 🙌,0,0,False,False
1662,Broooo 🔥🙌 W transformation 🙌,0,0,False,False
1663,So proud of you.,0,0,False,False
1664,Best glow up 😁🤗😜👌🏻,0,0,False,False
1665,👏,0,0,False,False
1666,Vai amaro dorkar plzzzzz,0,0,True,False
1667,"Can you give some advice on the ""4 months of self-discipline""?",0,0,False,False
1668,Kire motkaa,0,0,False,False
1669,Mas allah 🎀,0,0,False,False
1670,The helicopter short was incredible🔥,0,0,False,False
1671,bro mogs,0,0,False,False
1672,🙌❤️😍,0,0,False,False
1673,Dmn bro🔥,0,0,False,False
1674,Shera🔥,0,0,False,False
1675,Bro 🙌,0,0,False,False
1676,"Bro, you are a true inspiration. I love you and your videos too much. Take love from your an ardent fan 💖😭 Respect and s...  more",0,0,False,False
1677,Choto vai boro hoe gese🙌❤️🔥,0,0,True,False
1678,Eating rice 8 time in the day,0,0,False,False
1679,🔥🔥🔥🔥🔥🔥🔥,0,0,False,False
1680,@rayeid_,0,0,False,False
1681,🔥🔥,1,0,False,False
1682,Six pack kobeee🙌?,1,0,False,False
1683,Tmr bra size koto chilo rafsan?,0,0,True,False
1684,Wow bro.. Such an inspiration you are. ❤️👏🏻,0,0,False,False
1685,op vhai 😍,3,0,False,False
1686,"Body Shaming is litliterally the best thing you can do to break someone confidence ,self love,vibes heart. In a word...  more",0,0,False,False
1687,Omg😍🙌,0,0,False,False
1688,Bro you always motivate me,0,0,False,False
1689,❤️❤️❤️,0,0,False,False
1690,"সেই সময়ের বিদ্যুৎ প্রতিমন্ত্রির সাথে ভিডিওগুলার কথা মনে পরে। 😂😂😂😂😂 মানুশ কত চাটুকার হতে পারে, আপার খাবারের রিভিও করলানা...  more",0,0,True,True
1691,🔥,0,0,False,False
1692,@thehungrycoderr invite rafsan to taste your food and show bd@people,0,0,False,False
1693,Broohh🙌😩,0,0,False,False
1694,Man i Love ur comeback love ur videos keep it up and pls i want a give away from u,0,0,False,False
1695,A chapri is always a chapri,0,0,False,False
1696,Chi ki bicchiri chilen apni age🙃,0,0,True,False
1697,From motu to patlu @thechotobhai,0,0,False,False
1698,No change😴,0,0,False,False
1699,Broo firee🔥🔥🔥🔥,0,0,False,False
1700,Im gay but nobody will find out because of this many comments,0,0,False,False
1701,Try out our best chips mixing combo @chips.thrills,0,0,False,False
1702,🙌,0,0,False,False
1703,"Mannn you don't know how much I do like you as a person even after when people wanted to backlash you , you were always...  more",0,0,False,False
1704,🔥🔥Ooh pro 😍,0,0,False,False
1705,Slayed❤️,2,0,False,False
1706,❤️,0,0,False,False
1707,🫶🫶,0,0,False,False
1708,💩💩,0,0,False,False
1709,The transformation of urs attracted sunera bhabi 😁,0,0,False,False
1710,my mother has a crush on you bro...💀,0,0,False,False
1711,Bro is a pro gamer too,0,0,False,False
1712,How u did?,0,0,False,False
1713,I’ve seen him in his glory day’s 😭,0,0,False,False
1714,Sei vhai sei🔥,0,0,False,False
1715,Wow love you Mashaallah 😮❤️❤️,0,0,False,False
1716,Damn🔥,0,0,False,True
1717,You should give a proper video about the journey!🙂,0,0,False,False
1718,Gangster🔥,0,0,False,False
1719,Wow 🔥,0,0,False,False
1720,Bhaiya is two steps ahead😃,0,0,False,False
1721,🔥,0,0,False,False
1722,I love uuu bro 🫂🇧🇩,0,0,False,False
1723,My inspiration❤❤❤,0,0,False,False
1724,brooh mashallah😭👏,0,0,False,False
1725,❤️,0,0,False,False
1726,Song 🔥,0,0,False,False
1727,Bro got the jinwoo transformation,0,0,False,False
1728,Cute af❤️,0,0,False,False
1729,Wow,0,0,False,False
1730,5 Bela bhat,0,0,False,False
1731,You are rock 🔥👏 We love you ❤️,1,0,False,False
1732,আপার বিরিয়ানি না খেতে পেরে ওজন কমে গেল ছোটভাইয়ের 😭,0,0,True,False
1733,❤️❤️❤️,0,0,False,False
1734,bhai ami matro 15 kg ojon baraite chai kemne barabo🙂,0,0,True,False
1735,Verified  Hot boy 🔥,0,0,False,False
1736,😮😮,0,0,False,False
1737,Brohh...hit different like me🤝,0,0,False,False
1738,Transformation🫠❤️‍🩹,0,0,False,False
1739,Abro motivated hoye gelam,0,0,True,False
1740,Big change bro.🙂🔥,0,0,False,False
1741,my guy was kind of cute when he was healthy,0,0,False,False
1742,Damnnnnnn😋🌷,0,0,False,True
1743,You are so lucky that it just took only 4 months for you😭,0,0,False,False
1744,আপনাকে আগে বোকাচোদা লাগতো😅,0,0,True,True
1745,Bro looks like a manhwa mc 🔥🙌,0,0,False,False
1746,I am a big fan of youu bruhhh😭👏🔥Mashaallah!✨,0,0,False,False
1747,"তোমারে মিয়া দেখলেই মাঝে মাঝে ভাবি, কি রাফসান ছিলা আর কি রাফসান হইলা৷ Just WOW Comeback 🔥",0,0,True,False
1748,Bhaiya ekhon theke are comments kinte parbenna 🙂,0,0,True,False
1749,From a gooner to Gaylord.,0,0,False,False
1750,🙌🔥,0,0,False,False
1751,❤️❤️❤️❤️❤️,0,0,False,False
1752,Bhai sathe je Japanese member ta chilo eta ki ex Yakuza member ta?,0,0,False,False
1753,Chotobhai kao ke bideshe boilo na you like ketchup,0,0,True,False
1754,Bhai patla hoye kota huzz pele? 🙂,0,0,False,False
1755,3 crore brother?,0,0,False,False
1756,What in the Hrithik Roshan from K3G 🤯,0,0,False,False
1757,omg damn bro 😭 👏🔥,0,0,False,True
1758,EATING RICE 5 times a day ☠️💀,0,0,False,False
1759,👏👏,0,0,False,False
1760,Bro still have face fat,0,0,False,False
1761,Ekta manush 5 bela bhaat kemne Khai 🙂,0,0,True,False
1762,emon lomba pola chawa ki aukaat er bahir chinta vabna??,0,0,True,False
1763,Your glow up is best ever😭❤️,0,0,False,False
1764,any tips?,0,0,False,False
1765,The best transition ever 🔥❤️,0,0,False,False
1766,Song name?,0,0,False,False
1767,zero to hero,0,0,False,False
1768,😭😭,0,0,False,False
1769,🔥🔥,0,0,False,False
1770,🙌🙌🔥❤️,0,0,False,False
1771,🔥,0,0,False,False
1772,How did you manage to complete such a big task and achieve success. I really respect you 🙂🫡,0,0,False,False
1773,Parlea amader kisu tips then 🙂,0,0,False,False
1774,সুবিদাপাটি 💩💩🤡,0,0,True,False
1775,The pink hoodie in front of the helicopter - where is it from @thechotobhai,0,0,False,False
1776,🔥🔥,0,0,False,False
1777,🔥🔥,0,0,False,False
1778,Before 🤡 after 👹 (🤣),0,0,False,False
1779,aura so hard even the police chased bro,0,0,False,False
1780,Bro looked like KJo with the black frames.,0,0,False,False
1781,254 lbs,0,0,False,False
1782,Wowowo,0,0,False,False
1783,কি খেয়ে ওজন টা কমালেন ভাই আপনি?? আমি তো না খেয়ে থাকলে ও মোটা হইতেছি🙂,0,0,True,False
1784,apar chotobhai 😆,0,0,False,False
1785,❤️🙌,0,0,False,False
1786,🔥🔥🔥🔥,0,0,False,False
1787,give your 4 months routine,0,0,False,False
1788,Damnn,0,0,False,True
1789,The hat got me 💀😭,0,0,False,False
1790,YESSSS KING,0,0,False,False
1791,this is insane brohh🔥🙌,0,0,False,False
1792,,0,0,False,False
1793,Still bolod,0,0,False,False
1794,❤️❤️,0,0,False,False
1795,Best glow up everrr.... Mashallah 😭❤️,0,0,False,False
1796,Rafsan the Moto bai,0,0,False,False
1797,Rafsan the Moto bai,0,0,False,False
1798,Bockachoda,0,0,False,False
1799,Bro 🙌🔥,0,0,False,False
1800,I am a big fan of you bruuhh🔥🙌🙌,0,0,False,False
1801,🙌🔥,0,0,False,False
1802,How is that possible???,0,0,False,False
1803,😂,0,0,False,False
1804,Botka,0,0,False,False
1805,We got choto Bhai edit before GTA 6,0,0,False,False
1806,I like you locek single,0,0,False,False
1807,Dur mia shukhaya geso,0,0,False,False
1808,😍,0,0,False,False
1809,Comments full of celebrities💀 I'm also a celebrity🦆,0,0,False,False
1810,W888888888!!!!!!,0,0,False,False
1811,Power off handle??,0,0,False,False
1812,Can I get a reply bro?,0,0,False,False
1813,How you did this,0,0,False,False
1814,Best transition i have ever seen ❤️🙌,0,0,False,False
1815,Lamao,0,0,False,False
1816,❤️,0,0,False,False
1817,Vaiya diet routine ta bolen plzz,0,0,True,False
1818,Wat happened to my racism app 🫩,0,0,False,False
1819,🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,0,0,False,False
1820,YAKUZAAAA???,0,0,False,False
1821,A shape,0,0,False,False
1822,❤️❤️❤️,0,0,False,False
1823,🔥🔥,0,0,False,False
1824,Bet @being_antik can relate,0,0,False,False
1825,আওয়ামী,0,0,True,False
1826,Mash Allah 🗣️🔥,0,0,False,False
1827,❤️,0,0,False,False
1828,Before vs After,0,0,False,False
1829,bhai weight gain korar tips dao😭,0,0,False,False
1830,Mogged in 69 ways,0,0,False,False
1831,Bhai tips den please,0,0,False,False
1832,Fireee🔥❤️,0,0,False,False
1833,Bruuu🔥🔥 rock,0,0,False,False
1834,I can't believe this 😮,0,0,False,False
1835,❤️,0,0,False,False
1836,Thats why he called the biggest youtuber of Bangladesh broo amna Anime dakho ?🔥❤️,0,0,False,False
1837,Bro need a video on how can we do this same !!! Ik you have an old video on Yt but why don’t you make a post on insta...  more,1,0,False,False
1838,Divaa💅🏻🎀,0,0,False,False
1839,Bruuhh rafsan is 6'2,0,0,False,False
1840,🔥🔥,0,0,False,False
1841,That's amazing bro😍😍😍,0,0,False,False
1842,❤️🙌🔥,0,0,False,False
1843,"@thechotobhai best transformation, 🔥🔥 big fan",0,0,False,False
1844,Inspiration ❤️,0,0,False,False
1845,,1,0,False,False
1846,🫂💝,0,0,False,False
1847,Woww proud of uuuuu,0,0,False,False
1848,Grow up😍🔥,0,0,False,False
1849,🔥❤️,0,0,False,False
1850,❤️❤️,1,0,False,False
1851,☝️🤓,4,0,False,False
1852,background music name?...  more,0,0,False,False
1853,Amazing transformation bro Mashallah !,0,0,False,False
1854,Bhaiiiii🥹,0,0,False,False
1855,Before 😍 after🌝,1,0,False,False
1856,🔥🙌,0,0,False,False
1857,"Bhai bisshas koren, This is the Best grow up ever ❤️🙌🔥",2,0,False,False
1858,Bro nothing has changed 💤 ...  more,0,0,False,False
1859,Inspiration of this educated generation 🗿🖤🖤,0,0,False,False
1860,definately she cryi ng for u,2,0,False,False
1861,Bro look like kinda russian 🤌🏻,0,0,False,False
1862,🐸🐸,1,0,False,False
1863,Bast 🙌,0,0,False,False
1864,,1,0,False,False
1865,Inspiration 🙌🔥,0,0,False,False
1866,B4uh🔥,1,0,False,False
1867,😮❤️,0,0,False,False
1868,Vai 💔😢,0,0,False,False
1869,yakuza 🔥,0,0,False,False
1870,Bhai Ami nattu ke 😭 ?,0,0,False,False
1871,👏❤️,0,0,False,False
1872,👍,0,0,False,False
1873,Big fan bhai,0,0,False,False
1874,Good job 👍 broh👏,0,0,False,False
1875,Vy big fan,0,0,False,False
1876,How?,0,0,False,False
1877,,0,0,False,False
1878,Nesha,0,0,False,False
1879,lana Del rey effect 🔥😃,0,0,False,False
1880,"I have seen many types of people in the world of social media, many YouTubers who have become the number one YouTuber in...  more",0,0,False,False
1881,W glow up man,0,0,False,False
1882,🙌🔥,0,0,False,False
1883,Rafshan choto vai,0,0,False,False
1884,❤️❤️❤️,0,0,False,False
1885,Dari to nai. Apni fail,0,0,False,False
1886,Such a big change broo,0,0,False,False
1887,Please bruhh reply my text😢,0,0,False,False
1888,Etai bastob hae hahahah,0,0,True,False
1889,Now she regrets 😭🔥,1,0,False,False
1890,Bhai kemnee??😢,0,0,False,False
1891,❤️❤️❤️,0,0,False,False
1892,Bro🫡🫡,0,0,False,False
1893,Big Transformation 🗿,0,0,False,False
1894,Share ur diet plan😢,0,0,False,False
1895,MashAllah,0,0,False,False
1896,🐐,0,0,False,False
1897,Amon kuja lage kn. You should work on your posture,0,0,False,False
1898,Can you please share your full routine how u dropped 88,0,0,False,False
1899,❤️❤️❤️🔥,0,0,False,False
1900,🔥🔥🔥🔥,0,0,False,False
1901,🔥🔥🔥,0,0,False,False
1902,❤️❤️,0,0,False,False
1903,❤️❤️,0,0,False,False
1904,VHAI AMIO TOMAR PAST ER MOTO VOTKA 😭,0,0,True,False
1905,Mashallahhh 💗,0,0,False,False
1906,vai amar name o rafsan...ei jonno elakar shobai Rafsan the chotovai bole dake🥀🥀💔💔🙏🏽🙏🏽,1,0,True,False
1907,@hail_iftekhar bro,0,0,False,False
1908,Academic comeback ⚡,1,0,False,False
1909,Vai beya koren aibar,0,0,True,False
1910,Bhai 🫶❤️‍🩹,0,0,False,False
1911,😮😮🔥,0,0,False,False
1912,Wow,0,0,False,False
1913,The music selection!,0,0,False,False
1914,choto bjai Become famous,0,0,False,False
1915,morli na kan chudani,0,0,False,False
1916,Inspire 🔥,0,0,False,False
1917,What a vision 🔥😍,0,0,False,False
1918,Good job bro..,0,0,False,False
1919,Meyeder crush😂,0,0,True,False
1920,Amazing 😭😭😭,0,0,False,False
1921,Kaise hua slim ❤️😢,0,0,False,False
1922,😍🔥,0,0,False,False
1923,Bro went from can I review your food to let me eat you,3,0,False,False
1924,You inspired me bro 🙌,0,0,False,False
1925,🥺🫶,0,0,False,False
1926,Gulumulu chotobhai was something else..🙌,4,0,False,False
1927,Hard work 🔥🙌,0,0,False,False
1928,Bhaiya apni ki age onek mota chilen,0,0,True,False
1929,❤️,0,0,False,False
1930,awo you are so handsome,0,0,False,False
1931,Gym?,1,0,False,False
1932,❤,0,0,False,False
1933,before vs before,0,0,False,False
1934,You got a diet plan to share or an exercise regime,0,0,False,False
1935,Ibs mean.?,0,0,False,False
1936,Nice broo👏❤️,0,0,False,False
1937,🔥🔥🔥,0,0,False,False
1938,🔥🙌,0,0,False,False
1939,Shot bro🔥,0,0,False,False
1940,নাদান দিনে ৫ বার ভাত খাইতো😂,0,0,True,False
1941,আমার বড় ছেলে সেই সময় থেকে যখন গুল্লু মুল্লু ছিলেন আমাকে বলেছিল দেখো মা ছেলেটা ভালো রিভিউ করে কিন্ত এক্তু হেলদি🥰🥰,0,0,True,True
1942,Amar tomake hebbi lage 🙂 tomr ma dada sobaike bangladesh to onek prio jodi kono din bangladesh jai amar tomar sathe...  more,0,0,True,False
1943,Best transformation I have ever seen,0,0,False,False
1944,Great transformation bro. Hat's off,0,0,False,False
1945,I feel like The Weeknd made this song for you.🔥,0,0,False,False
1946,Bruh i done that before but don't know how but you look so smart more than me how do you get those confidence behind...  more,0,0,False,False
1947,Sera bhai🔥,0,0,False,False
1948,Six pack❌ family pack✅,1,0,False,False
1949,"Damn your glowup is crazy, good shi man",3,0,False,True
1950,Need a comeback like this 👏,0,0,False,False
1951,When did Bro meet the Yakuza boss?😮,0,0,False,False
1952,@thechotobhai how?,0,0,False,False
1953,MashaAllah,0,0,False,False
1954,BRO!!🔥❤️ GREAT!!,1,0,False,False
1955,"Brother, it was very nice to see MashaAllah🔥😍, but the question is, how did you do it so quickly?I can't do it, if you h...  more",2,0,False,False
1956,❤️❤️,0,0,False,False
1957,My Inspiration to be change boyy 🖤🔥,1,0,False,False
1958,Bro meet yakuza 😮,0,0,False,False
1959,Nola theke Kola🔥,1,0,True,False
1960,💛✨,0,0,False,False
1961,💗🏴,0,0,False,False
1962,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,0,False,False
1963,❤️❤️❤️❤️,0,0,False,False
1964,From motabhai to chotobhai,0,0,False,False
1965,😮,0,0,False,False
1966,Commendable.,0,0,False,False
1967,Slayer 🔥,0,0,False,False
1968,"The Episode with 'THE YAKUZA"" members was a banger tbh 🙌🔥",0,0,False,False
1969,Whaaat a comeback bruh! 👑👏👏🔥🙌,0,0,False,False
1970,,0,0,False,False
1971,🦯🕯️❤️🗞️,0,0,False,False
1972,Bro was so serious about his breakup so he dropped this now as an revenge,0,0,False,False
1973,Nah this is hard👏,0,0,False,False
1974,Bro you still eat all those junk food!! How the hell did you do that😮,0,0,False,False
1975,🔥,0,0,False,False
1976,Even i wouldn’t have a blowup like that tough iam not fat,0,0,False,False
1977,❤️,0,0,False,False
1978,Love you bro ❤️🙌,2,0,False,False
1979,Vaiya Help me to lose weight 🥲,1,0,False,False
1980,Kivabe possible 😳,0,0,False,False
1981,Helicopter clip ( aura-99999999+)🔥,0,0,False,False
1982,Great bro!,0,0,False,False
1983,❤️,0,0,False,False
1984,Dawg u gotta work for ur jawline and body now 🙌,0,0,False,False
1985,That helicopter shot was so fucking good omg,0,0,False,True
1986,unbelievable change 😮😮👏👏👏,0,0,False,False
1987,Still bhotka,0,0,False,False
1988,Justice for old Rafsan 🙌❤️,1,0,False,False
1989,Dmn broh🚩,0,0,False,False
1990,Bro casually hanging out with yakuza,0,0,False,False
1991,❤️❤️❤️,0,0,False,False
1992,Bhai akhon hot hoye gese😔,1,0,True,False
1993,@thechotobhai Being watching you from childhood need a reply from you love from New York ❤️🔥,0,0,False,False
1994,And how tf you did that. I can't even control eating junk food man,0,0,False,False
1995,Masa allsh 👏👏,0,0,False,False
1996,halar dong😂,0,0,False,False
1997,Chodkhaiyamormaderchud,0,0,False,False
1998,Bro you are absolutely great❤️,0,0,False,False
1999,Amazing ❤️❤️ Gold bless you 🤗✨,0,0,False,False
2000,Geeked vs locked in,1,0,False,False
2001,Bro do the Sung Jinwoo cosplay you'll be Awesome,0,0,False,False
2002,🔥🔥,0,0,False,False
2003,,0,0,False,False
2004,Life changing,0,0,False,False
2005,Mashallah bro. Can you please tell me how did you do it?,0,0,False,False
2006,"Bro accept the challange, make a muscular body within 5 month🥸",0,0,False,False
2007,nic,0,0,False,False
2008,Rafsan the choto Vai ❌. Rafsan the eater vai 😍,0,0,False,False
2009,somoy manus ke poriborton kore ❤️❤️❤️,0,0,True,False
2010,The successful glow up ever!!🍂,0,0,False,False
2011,Rafsan bhai oil up!!! 🙌,1,0,False,False
2012,@mor_salinx9 kire nigga,0,0,False,False
2013,Bro only replies to people who have blue ticks,0,0,False,False
2014,King ate,0,0,False,False
2015,Insta is so positive😨,0,0,False,False
2016,The real lit 🔥,0,0,False,False
2017,Creatine nono only apar hater biriyani,0,0,False,False
2018,@munawarrariff core,0,0,False,False
2019,Damn bro you could've secured heavyweight division in WWE even Cena is 251 lbs,0,0,False,True
2020,Bros glow up📈🔥,3,0,False,False
2021,😮😮😮,0,0,False,False
2022,Lbs ki abr! Bolod,0,0,True,False
2023,😂😂😂😂😂,0,0,False,False
2024,Big change bro💝,0,0,False,False
2025,Sheiii bhai,0,0,False,False
2026,Bro's best video ever!!👏,0,0,False,False
2027,আগে বুকাচুদা চিলে 🥲,0,0,True,False
2028,Bro now we want to see you build some muscle and live a healthy long life. The benefits will make you unstoppable In Sha...  more,0,0,False,False
2029,I wish I had a glow up like him 🔥😢,0,0,False,False
2030,Brother ❤️❤️❤️,0,0,False,False
2031,No one cares,0,0,False,False
2032,Bro really said ☝️🤓,0,0,False,False
2033,Bro ain't that the Yakuza gangster?!,0,0,False,False
2034,Still chopped,0,0,False,False
2035,U're so pretty now....MashAllah 🤎,0,0,False,False
2036,Success well deserved 🙌,0,0,False,False
2037,Bkcd aa,0,0,False,False
2038,❤️,0,0,False,False
2039,You are best,0,0,False,False
2040,The glow up!!💖,0,0,False,False
2041,I mog,0,0,False,False
2042,Bro stole my name,0,0,False,False
2043,Bro stole my name,0,0,False,False
2044,Damn! Btw ami jantam na apni mota chilen 😆,0,0,True,True
2045,This is truly great transformations it’s hard because you love FOOD 😁,0,0,False,False
2046,That glow up is insane 😭,0,0,False,False
2047,,0,0,False,False
2048,Great👏,0,0,False,False
2049,Great👏,0,0,False,False
2050,Big Fan Broooo🔥❤️,0,0,False,False
2051,🙌🙌🔥🔥,0,0,False,False
2052,Ma sha allah ki cute rafsan bhaiya✨️✨️,0,0,False,False
2053,Boakcoda theke hedacoda hoisos rki,0,0,True,False
2054,U did a grt work 💙,0,0,False,False
2055,Bro your hard work 😉 literally I'm shock 😮😢❤️,0,0,False,False
2056,Rafsan Vai to his ex : cry for me like I cry for u 🔥,0,0,False,False
2057,How?,0,0,False,False
2058,💕💕💕,0,0,False,False
2059,🔥🔥,0,0,False,False
2060,You were cute tho,0,0,False,False
2061,Verified  ❤️,0,0,False,False
2062,Amazing transformation bhai mashallah 🤍,0,0,False,False
2063,Lund chusle mera,0,0,False,False
2064,Can you share about your diet?Also did u have rice those 4 months?Ive been trying but its not working 😭@thechotobhai,0,0,False,False
2065,Nice Bro❤️👏,0,0,False,False
2066,Something is cooking 🔥,0,0,False,False
2067,[ Ma Sha Allah ] Karo Nozor zate Nah Lage Bhai,0,0,True,False
2068,255lb's insane 👽☠️,0,0,False,False
2069,❤️❤️,0,0,False,False
2070,🙌 Absolute Cinema 🙌,0,0,False,False
2071,Processing ta ki chilo??,0,0,False,False
2072,Best motivation,0,0,False,False
2073,Bro casually walking beside a japanese mafia,0,0,False,False
2074,"তুমি তো আমার ছেলের মতো ছিলা ছোটো বেলায়,তাহলে আমার ছেলে বড় হলে তোমার মতোই হ্যান্ডসাম হবে ।",0,0,True,False
2075,👏👏👏👏,1,0,False,False
2076,Ahono tw bokachodar motoi lage🙂,0,0,True,False
2077,Bro after realizing: এভাবে মেয়ে পটানো যাবেনা 🤡... After that bro: 🔥🔥,1,0,True,False
2078,🙌🙌,0,0,False,False
2079,then gay ...  more,0,0,False,False
2080,Allah is indeed the best planner.,0,0,False,False
2081,i love you hottie 😍,0,0,False,False
2082,How are you tho,0,0,False,False
2083,"Hasinar paa chushte chushte shukhaiyya geso, bahh",1,0,True,False
2084,My Waight 110 KG. And I Will Try It. In-Shaa-Allah.,0,0,False,False
2085,GG bro ❤️‍🔥🫰,1,0,False,False
2086,Bro got the undeniable spark and a perfect jaw,3,0,False,False
2087,❤️,0,0,False,False
2088,👏🙌,0,0,False,False
2089,Pro bro🔥!! 🙌,0,0,False,False
2090,Hair Boro korle Eran Yeager er Moto lagbe,0,0,True,False
2091,Omw bruhh,0,0,False,False
2092,Hay massallah ❤️,0,0,False,False
2093,What a comeback bro🤞,0,0,False,False
2094,❤️❤️❤️❤️❤️❤️❤️❤️,0,0,False,False
2095,Need a transformation like you,0,0,False,False
2096,Ki vabe wow nice,0,0,False,False
2097,Ngl dude went through a good glow up 🙌🏻,0,0,False,False
